properties{
  x = 144,
  y = 456,
  enabled_at_start = false,
  width = 32,
  height = 8,
  pattern = "door_top.2-1",
}

tile{
  layer = 1,
  x = 480,
  y = 376,
  width = 16,
  height = 8,
  pattern = "shop_counter.3b",
}

tile{
  layer = 1,
  x = 432,
  y = 376,
  width = 16,
  height = 8,
  pattern = "shop_counter.1b",
}

tile{
  layer = 1,
  x = 448,
  y = 376,
  width = 32,
  height = 8,
  pattern = "shop_counter.2b",
}

tile{
  layer = 1,
  x = 560,
  y = 256,
  width = 32,
  height = 24,
  pattern = "chimney.2",
}

